system:index,LST_jour_C,LST_nuit_C,amplitude_C,annee,date,jour,mois,source,zone,.geo
1_1_2_2014_06_02,32.789602689177514,17.893638814016242,14.895963875161272,2014,2014-06-02,2,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_03,32.43949603194659,-9999,-9999,2014,2014-06-03,3,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_04,-9999,-9999,-9999,2014,2014-06-04,4,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_05,33.45576960016177,12.721360816489835,20.734408783671938,2014,2014-06-05,5,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_06,34.626859504132256,-9999,-9999,2014,2014-06-06,6,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_07,34.72929434362834,15.063822125111358,19.66547221851698,2014,2014-06-07,7,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_08,33.22067886569283,14.398690751616584,18.821988114076248,2014,2014-06-08,8,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_09,39.20536773997878,18.926072385381417,20.279295354597366,2014,2014-06-09,9,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_10,37.9621356720416,18.588056917555605,19.374078754485993,2014,2014-06-10,10,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_11,40.034066117373584,-9999,-9999,2014,2014-06-11,11,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_12,40.01269322145288,-9999,-9999,2014,2014-06-12,12,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_13,34.757460951321946,-9999,-9999,2014,2014-06-13,13,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_14,37.42953293231568,18.240088257292427,19.189444675023253,2014,2014-06-14,14,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_15,-9999,-9999,-9999,2014,2014-06-15,15,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_16,30.871951518244543,18.61136183689632,12.260589681348222,2014,2014-06-16,16,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_17,30.21584874736601,-9999,-9999,2014,2014-06-17,17,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_18,-9999,14.255753940249406,-9999,2014,2014-06-18,18,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_19,31.226759844310664,16.92996157106529,14.296798273245372,2014,2014-06-19,19,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_20,34.389406561188935,19.39373024019727,14.995676320991663,2014,2014-06-20,20,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_21,35.578677147045425,17.14560804072852,18.433069106316907,2014,2014-06-21,21,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_22,30.791465905070083,-9999,-9999,2014,2014-06-22,22,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_23,32.98884094831493,18.169586498941385,14.819254449373545,2014,2014-06-23,23,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_24,29.705313396149222,10.341447622389865,19.363865773759358,2014,2014-06-24,24,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_25,-9999,17.495565384421013,-9999,2014,2014-06-25,25,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_26,31.865713491381484,-9999,-9999,2014,2014-06-26,26,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_27,35.66649598139833,17.246955533917685,18.419540447480642,2014,2014-06-27,27,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_28,30.519101245262675,-9999,-9999,2014,2014-06-28,28,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_29,-9999,16.460100829610724,-9999,2014,2014-06-29,29,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_06_30,31.96737451347127,-9999,-9999,2014,2014-06-30,30,6,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_01,30.888069049183798,-9999,-9999,2014,2014-07-01,1,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_02,34.05965871641632,17.66012714776633,16.39953156864999,2014,2014-07-02,2,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_03,-9999,-9999,-9999,2014,2014-07-03,3,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_04,-9999,18.42942336126174,-9999,2014,2014-07-04,4,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_05,28.52636432160807,17.32189994482252,11.204464376785552,2014,2014-07-05,5,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_06,30.788876879115435,-9999,-9999,2014,2014-07-06,6,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_07,-9999,-9999,-9999,2014,2014-07-07,7,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_08,20.363171510699487,16.424671299907914,3.938500210791574,2014,2014-07-08,8,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_09,27.53041627950205,-9999,-9999,2014,2014-07-09,9,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_10,-9999,-9999,-9999,2014,2014-07-10,10,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_11,32.18238836542412,17.370812565445135,14.811575799978982,2014,2014-07-11,11,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_12,26.98902771667406,-9999,-9999,2014,2014-07-12,12,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_13,-9999,-9999,-9999,2014,2014-07-13,13,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_14,33.85925946519751,19.465617449325293,14.393642015872217,2014,2014-07-14,14,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_15,34.26735328312185,19.488215639690623,14.779137643431227,2014,2014-07-15,15,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_16,40.51896931709035,19.90344892079071,20.615520396299644,2014,2014-07-16,16,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_17,35.76795379871618,17.36692095721537,18.401032841500808,2014,2014-07-17,17,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_18,39.053608148410206,18.171846521349664,20.88176162706054,2014,2014-07-18,18,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_19,-9999,-9999,-9999,2014,2014-07-19,19,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_20,-9999,14.704615873015939,-9999,2014,2014-07-20,20,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_21,27.388868715083902,-9999,-9999,2014,2014-07-21,21,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_22,26.946577086280115,-9999,-9999,2014,2014-07-22,22,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_23,36.178178739321595,17.67680588670561,18.501372852615987,2014,2014-07-23,23,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_24,32.70761108022043,21.5446249002394,11.162986179981033,2014,2014-07-24,24,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_25,-9999,17.907705564904575,-9999,2014,2014-07-25,25,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_26,30.510035383915522,-9999,-9999,2014,2014-07-26,26,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_27,36.051722691199586,21.7145796896325,14.337143001567085,2014,2014-07-27,27,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_28,-9999,-9999,-9999,2014,2014-07-28,28,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_29,30.352475056156322,-9999,-9999,2014,2014-07-29,29,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_30,30.769870284854505,19.86103560414915,10.908834680705354,2014,2014-07-30,30,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_07_31,34.45650053075872,20.159286761360875,14.297213769397842,2014,2014-07-31,31,7,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_01,37.478329373704696,-9999,-9999,2014,2014-08-01,1,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_02,31.719087600465116,-9999,-9999,2014,2014-08-02,2,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_03,30.101437894954927,19.02327482343162,11.078163071523306,2014,2014-08-03,3,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_04,32.07831825304555,-9999,-9999,2014,2014-08-04,4,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_05,23.630000000000052,14.180838607594978,9.449161392405074,2014,2014-08-05,5,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_06,32.74529596117884,-9999,-9999,2014,2014-08-06,6,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_07,34.161525672095934,-9999,-9999,2014,2014-08-07,7,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_08,29.862388040214228,-9999,-9999,2014,2014-08-08,8,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_09,29.65258923312524,-9999,-9999,2014,2014-08-09,9,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_10,29.96471577451456,16.954426441996134,13.010289332518425,2014,2014-08-10,10,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_11,31.722165751160105,20.697005609261282,11.025160141898823,2014,2014-08-11,11,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_12,35.25229489966148,-9999,-9999,2014,2014-08-12,12,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_13,22.615313465382542,15.073146135570937,7.542167329811605,2014,2014-08-13,13,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_14,27.245261588232324,16.577225163500486,10.668036424731838,2014,2014-08-14,14,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_15,28.71508820704645,16.118838850264694,12.596249356781755,2014,2014-08-15,15,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_16,26.662973765354025,16.45005155941982,10.212922205934206,2014,2014-08-16,16,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_17,31.805746853358983,14.07474245564373,17.731004397715253,2014,2014-08-17,17,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_18,29.36180508517424,-9999,-9999,2014,2014-08-18,18,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_19,27.2098501911355,17.41935449628471,9.79049569485079,2014,2014-08-19,19,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_20,-9999,-9999,-9999,2014,2014-08-20,20,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_21,25.38521002881265,15.322758318287413,10.062451710525238,2014,2014-08-21,21,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_22,21.928562340967005,-9999,-9999,2014,2014-08-22,22,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_23,28.524956275590284,17.509446841898864,11.01550943369142,2014,2014-08-23,23,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_24,23.667958254269536,15.230606060606078,8.437352193663457,2014,2014-08-24,24,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_25,-9999,13.79331245650667,-9999,2014,2014-08-25,25,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_26,-9999,18.820114636097003,-9999,2014,2014-08-26,26,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_27,29.439410099580527,17.340955871202652,12.098454228377875,2014,2014-08-27,27,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_28,33.315198402668955,16.270065214988392,17.045133187680563,2014,2014-08-28,28,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_29,20.05000000000001,17.826203811353253,2.2237961886467588,2014,2014-08-29,29,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_30,27.43788151443158,17.810122327250724,9.627759187180857,2014,2014-08-30,30,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_08_31,30.674316837688934,18.743365690183225,11.93095114750571,2014,2014-08-31,31,8,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_01,27.032246373148666,16.27266794722749,10.759578425921177,2014,2014-09-01,1,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_02,31.575387453874555,14.43908456755804,17.136302886316514,2014,2014-09-02,2,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_03,30.263070818379504,15.528934438659576,14.734136379719928,2014,2014-09-03,3,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_04,32.95291866754292,14.11836281520516,18.834555852337758,2014,2014-09-04,4,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_05,30.700452408633737,16.938477986149792,13.761974422483945,2014,2014-09-05,5,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_06,33.45093514633777,15.57346980137828,17.87746534495949,2014,2014-09-06,6,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_07,32.34306374159638,19.077866603030714,13.265197138565668,2014,2014-09-07,7,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_08,30.886722408026742,-9999,-9999,2014,2014-09-08,8,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_09,-9999,17.82022898448156,-9999,2014,2014-09-09,9,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_10,22.56638108293356,19.803970580801774,2.762410502131786,2014,2014-09-10,10,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_11,32.051691351160116,17.060085426881642,14.991605924278474,2014,2014-09-11,11,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_12,29.335304554415472,16.25567052519841,13.079634029217061,2014,2014-09-12,12,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_13,30.411308193903835,17.291016286645004,13.120291907258832,2014,2014-09-13,13,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_14,29.44039825699224,13.276772009029344,16.163626247962895,2014,2014-09-14,14,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_15,-9999,-9999,-9999,2014,2014-09-15,15,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_16,-9999,-9999,-9999,2014,2014-09-16,16,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_17,27.965111773472472,-9999,-9999,2014,2014-09-17,17,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_18,25.22731722557802,-9999,-9999,2014,2014-09-18,18,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_19,24.4509230147097,-9999,-9999,2014,2014-09-19,19,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_20,28.99564156252046,19.280165001427292,9.715476561093169,2014,2014-09-20,20,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_21,23.86580678314499,-9999,-9999,2014,2014-09-21,21,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_22,25.779393924076203,-9999,-9999,2014,2014-09-22,22,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_23,16.080446280991794,-9999,-9999,2014,2014-09-23,23,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_24,-9999,12.799101754031312,-9999,2014,2014-09-24,24,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_25,22.627780923014654,11.490030329070407,11.137750593944247,2014,2014-09-25,25,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_26,24.885677096497034,12.548879846332682,12.336797250164352,2014,2014-09-26,26,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_27,27.324853156750862,12.505644035289606,14.819209121461256,2014,2014-09-27,27,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_28,26.516493453975727,-9999,-9999,2014,2014-09-28,28,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_29,-9999,-9999,-9999,2014,2014-09-29,29,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_09_30,-9999,-9999,-9999,2014,2014-09-30,30,9,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_01,22.836202801937475,15.37439973714811,7.461803064789365,2014,2014-10-01,1,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_02,25.81765393052092,15.175949897860562,10.641704032660357,2014,2014-10-02,2,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_03,25.550546934236422,14.00324571601891,11.547301218217513,2014,2014-10-03,3,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_04,25.972572916140166,17.17261363636368,8.799959279776488,2014,2014-10-04,4,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_05,-9999,11.586413081939043,-9999,2014,2014-10-05,5,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_06,-9999,-9999,-9999,2014,2014-10-06,6,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_07,-9999,-9999,-9999,2014,2014-10-07,7,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_08,24.264002364213354,17.394555426376144,6.8694469378372105,2014,2014-10-08,8,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_09,26.764461897040917,16.521215437787987,10.24324645925293,2014,2014-10-09,9,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_10,21.84702696017814,10.371054545454626,11.475972414723515,2014,2014-10-10,10,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_11,24.40381644741899,-9999,-9999,2014,2014-10-11,11,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_12,-9999,12.8386198991289,-9999,2014,2014-10-12,12,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_13,-9999,15.40330846213061,-9999,2014,2014-10-13,13,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_14,-9999,-9999,-9999,2014,2014-10-14,14,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_15,-9999,12.291394025604575,-9999,2014,2014-10-15,15,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_16,20.54304034582134,16.68780417530212,3.8552361705192197,2014,2014-10-16,16,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_17,24.65627134146348,15.794798058939648,8.861473282523832,2014,2014-10-17,17,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_18,21.982472640018784,12.429073684210607,9.553398955808177,2014,2014-10-18,18,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_19,16.95450574712646,15.83787170217687,1.116634044949592,2014,2014-10-19,19,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_20,17.04823575949382,11.310498256103642,5.7377375033901785,2014,2014-10-20,20,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_21,-9999,15.863477088948855,-9999,2014,2014-10-21,21,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_22,16.722325734216213,8.302096547853012,8.420229186363201,2014,2014-10-22,22,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_23,14.830237577718265,6.771185866653298,8.059051711064967,2014,2014-10-23,23,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_24,19.54599251882928,5.630000000000052,13.915992518829228,2014,2014-10-24,24,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_25,-9999,-9999,-9999,2014,2014-10-25,25,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_26,-9999,11.250521660011088,-9999,2014,2014-10-26,26,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_27,18.4475122510687,11.722590177726374,6.724922073342327,2014,2014-10-27,27,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_28,18.588533057851294,8.584535712480431,10.003997345370863,2014,2014-10-28,28,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_29,20.086703230046,8.767221857150105,11.319481372895893,2014,2014-10-29,29,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_30,19.466961027144578,9.123748167618771,10.343212859525806,2014,2014-10-30,30,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_10_31,20.36073480464944,9.174530110439775,11.186204694209664,2014,2014-10-31,31,10,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_01,20.331948137289487,8.937407369964205,11.394540767325282,2014,2014-11-01,1,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_02,16.428939883645853,11.058177728352575,5.370762155293278,2014,2014-11-02,2,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_03,15.93234759671742,-9999,-9999,2014,2014-11-03,3,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_04,-9999,-9999,-9999,2014,2014-11-04,4,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_05,-9999,5.658290698265773,-9999,2014,2014-11-05,5,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2014_11_06,12.920396805337873,4.591310215841986,8.329086589495887,2014,2014-11-06,6,11,MODIS_LST,rural_nord,"{""type"":""MultiPoint"",""coordinates"":[]}"
